Year,POS,Player,Team,Gms,Rec,Yds,Avg,YPG,Lg,TD,FD,Tar,YAC
2015,WR,Jonathan Grimes,Hou,14,26,173,6.65,12.4,19,1,7,31,131
2015,WR,Benny Cunningham,Stl,16,26,250,9.62,15.6,42,0,12,36,239
2015,WR,Anthony Fasano,Ten,16,26,289,11.12,18.1,33,2,16,42,151
2015,WR,Leonard Hankerson,Atl,8,26,327,12.58,40.9,55,3,19,46,119
2015,WR,DeVante Parker,Mia,14,26,494,19,35.3,49,3,20,50,98
2015,WR,Ameer Abdullah,Det,16,25,183,7.32,11.4,36,1,11,38,203
2015,WR,C.J. Anderson,Den,15,25,183,7.32,12.2,27,0,6,36,149
2015,WR,Lance Kendricks,Stl,15,25,245,9.8,16.3,37t,2,11,40,129
2015,WR,Ronnie Hillman,Den,16,24,111,4.62,6.9,14,0,3,35,122
2015,WR,Le'Veon Bell,Pit,6,24,136,5.67,22.7,20,0,4,26,139
2015,WR,Javontee Herndon,SD,8,24,195,8.12,24.4,21,0,8,33,102
2015,WR,Keshawn Martin,NE,9,24,269,11.21,29.9,39,2,14,37,76
2015,WR,Scott Chandler,NE,15,23,259,11.26,17.3,30,4,14,42,72
2015,WR,Ryan Grant,Was,16,23,268,11.65,16.8,35,2,18,42,98
2015,WR,Nelson Agholor,Phi,13,23,283,12.3,21.8,53t,1,11,44,95
2015,WR,Cameron Brate,TB,14,23,288,12.52,20.6,46,3,14,30,50
2015,WR,Jordan Norwood,Den,11,22,207,9.41,18.8,34,0,11,32,69
2015,WR,Arian Foster,Hou,4,22,227,10.32,56.8,32,2,13,28,161
2015,WR,Justin Hunter,Ten,9,22,264,12,29.3,29,1,12,31,33
2015,WR,Jeremy Langford,Chi,16,22,279,12.68,17.4,83t,1,9,42,228
2015,WR,Joique Bell,Det,13,22,286,13,22,39,0,10,27,305
2015,WR,Marc Mariani,Chi,16,22,300,13.64,18.8,26,0,19,33,130
2015,WR,Quincy Enunwa,NYJ,12,22,315,14.32,26.2,48,0,10,46,148
2015,WR,Damien Williams,Mia,16,21,142,6.76,8.9,23,1,6,28,88
2015,WR,Denard Robinson,Jax,13,21,164,7.81,12.6,16,0,8,30,158
2015,WR,Jerick McKinnon,Min,16,21,173,8.24,10.8,30,1,9,29,177
2015,WR,Antonio Andrews,Ten,14,21,174,8.29,12.4,23,0,8,29,175
2015,WR,Jamaal Charles,KC,5,21,177,8.43,35.4,26,1,10,30,205
2015,WR,Todd Gurley,Stl,13,21,188,8.95,14.5,31,0,8,26,202
2015,WR,Justin Hardy,Atl,9,21,194,9.24,21.6,23,0,12,36,65
2015,WR,Lance Dunbar,Dal,4,21,215,10.24,53.8,39,0,9,23,151
2015,WR,Darren Fells,Ari,14,21,311,14.81,22.2,48,3,15,28,140
2015,WR,Darrius Heyward-Bey,Pit,16,21,314,14.95,19.6,66,2,11,39,74
2015,WR,Riley Cooper,Phi,16,21,327,15.57,20.4,62t,2,15,41,62
2015,WR,Austin Seferian-Jenkins,TB,7,21,338,16.1,48.3,43t,4,18,39,92
2015,WR,Ryan Mathews,Phi,13,20,146,7.3,11.2,23t,1,5,28,152
2015,WR,Eddie Lacy,GB,15,20,188,9.4,12.5,28t,2,7,28,213
2015,WR,Charcandrick West,KC,15,20,214,10.7,14.3,80t,1,6,34,237
2015,WR,Ryan Griffin,Hou,9,20,251,12.55,27.9,37,2,13,34,98
2015,WR,Chris Givens,Stl,15,20,353,17.65,23.5,48,1,13,54,52
2015,WR,Rashad Greene,Jax,9,19,93,4.89,10.3,18,2,8,35,54
2015,WR,Matt Asiata,Min,16,19,132,6.95,8.2,22,0,5,22,200
2015,WR,Brandon Bolden,NE,15,19,180,9.47,12,63t,2,8,30,129
2015,WR,Isaiah Crowell,Cle,16,19,182,9.58,11.4,53,1,6,22,227
2015,WR,Garrett Celek,SF,11,19,186,9.79,16.9,33,3,10,28,98
2015,WR,Griff Whalen,Ind,14,19,205,10.79,14.6,38,1,11,26,51
2015,WR,Greg Jennings,Mia,16,19,208,10.95,13,31,1,7,36,71
2015,WR,Percy Harvin,Buf,5,19,218,11.47,43.6,51t,1,10,30,83
2015,WR,Josh Bellamy,Chi,16,19,224,11.79,14,48t,2,8,34,68
2015,WR,Matt Jones,Was,13,19,304,16,23.4,78t,1,10,25,266
2015,WR,Tre Mason,Stl,13,18,88,4.89,6.8,16,0,4,21,119
2015,WR,Dion Sims,Mia,13,18,127,7.06,9.8,22,1,7,25,81
2015,WR,Nick Boyle,Bal,11,18,153,8.5,13.9,25,0,10,23,100
2015,WR,Mike Tolbert,Car,16,18,154,8.56,9.6,40,3,8,23,136
2015,WR,Jermaine Gresham,Ari,15,18,223,12.39,14.9,22,1,13,32,74
2015,WR,Phillip Dorsett,Ind,11,18,225,12.5,20.5,35t,1,10,39,60
2015,WR,Khiry Robinson,NO,8,17,115,6.76,14.4,22,0,4,20,155
2015,WR,Ed Dickson,Car,16,17,121,7.12,7.6,17,2,10,26,53
2015,WR,De'Anthony Thomas,KC,10,17,140,8.24,14,36,1,6,24,149
2015,WR,Derek Carrier,Was,12,17,141,8.29,11.8,20,1,4,22,77
2015,WR,Nick Williams,Atl,14,17,159,9.35,11.4,29,2,11,25,96
2015,WR,Kenbrell Thompkins,NYJ,7,17,165,9.71,23.6,43,0,7,33,68
2015,WR,C.J. Fiedorowicz,Hou,16,17,167,9.82,10.4,25,1,8,24,77
2015,WR,Chris Conley,KC,16,17,199,11.71,12.4,44,1,12,31,69
2015,WR,Luke Willson,Sea,14,17,213,12.53,15.2,24,1,11,26,94
2015,WR,Travaris Cadet,SF,7,17,214,12.59,30.6,44t,1,9,22,153
2015,WR,Jonathan Stewart,Car,13,16,99,6.19,7.6,15,1,5,21,117
2015,WR,Dwayne Allen,Ind,13,16,109,6.81,8.4,21,1,4,29,50
2015,WR,Chris Polk,Hou,15,16,109,6.81,7.3,12,1,5,28,57
2015,WR,Josh Hill,NO,16,16,120,7.5,7.5,19,2,8,30,76
2015,WR,Jeremy Kerley,NYJ,16,16,152,9.5,9.5,25,2,8,26,95
2015,WR,Bennie Fowler,Den,16,16,203,12.69,12.7,41,0,11,25,97
2015,WR,Marcedes Lewis,Jax,16,16,226,14.12,14.1,45,0,8,37,161
2015,WR,Jeremy Hill,Cin,16,15,79,5.27,4.9,14,1,5,19,87
2015,WR,Alfred Blue,Hou,16,15,109,7.27,6.8,21t,1,2,16,68
2015,WR,Jason Avant,KC,16,15,119,7.93,7.4,20,0,5,24,49
2015,WR,Ty Montgomery,GB,6,15,136,9.07,22.7,31t,2,6,19,91
2015,WR,Andre Ellington,Ari,10,15,148,9.87,14.8,32,0,8,24,80
2015,WR,Blake Bell,SF,14,15,186,12.4,13.3,48,0,5,25,92
2015,WR,Marqise Lee,Jax,10,15,191,12.73,19.1,30,1,11,32,91
2015,WR,Marlon Brown,Bal,10,14,112,8,11.2,22,0,4,30,46
2015,WR,Darius Jennings,Cle,4,14,117,8.36,29.2,16,0,7,21,37
2015,WR,Keith Mumphery,Hou,16,14,129,9.21,8.1,26,0,5,32,20
2015,WR,Bishop Sankey,Ten,13,14,139,9.93,10.7,30,1,8,22,137
2015,WR,Clay Harbor,Jax,15,14,149,10.64,9.9,26,1,9,20,56
2015,WR,Jaelen Strong,Hou,10,14,161,11.5,16.1,42t,3,9,24,63
2015,WR,Andre Holmes,Oak,16,14,201,14.36,12.6,49t,4,9,33,43
2015,WR,Marshawn Lynch,Sea,7,13,80,6.15,11.4,19,0,5,21,87
2015,WR,Bradley Marquez,Stl,16,13,88,6.77,5.5,14,0,3,22,23
2015,WR,Wes Welker,Stl,8,13,102,7.85,12.8,14,0,5,22,50
2015,WR,Patrick DiMarco,Atl,16,13,110,8.46,6.9,19,2,9,17,49
2015,WR,Branden Oliver,SD,8,13,112,8.62,14,17,0,5,15,135
2015,WR,Cooper Helfet,Sea,14,13,130,10,9.3,20,0,7,22,79
2015,WR,Aaron Dobson,NE,8,13,141,10.85,17.6,24,0,9,21,29
2015,WR,Chris Matthews,Sea,13,13,151,11.62,11.6,21,1,9,25,42
2015,WR,Bruce Ellington,SF,13,13,153,11.77,11.8,44,0,4,19,110
2015,WR,Miles Austin,Phi,11,13,224,17.23,20.4,39t,1,9,31,62
2015,WR,Fozzy Whittaker,Car,15,12,64,5.33,4.3,15,0,2,15,112
2015,WR,Lee Smith,Oak,15,12,70,5.83,4.7,17,1,4,13,57
2015,WR,Jack Doyle,Ind,16,12,72,6,4.5,19,1,6,14,56
2015,WR,Craig Stevens,Ten,16,12,121,10.08,7.6,27,2,5,16,41
2015,WR,Brandon Myers,TB,11,12,127,10.58,11.5,17,0,7,17,22
2015,WR,Tim Hightower,NO,8,12,129,10.75,16.1,27,0,7,13,134
2015,WR,Adam Thielen,Min,16,12,144,12,9,30,0,5,18,47
2015,WR,Chris Gragg,Buf,13,12,150,12.5,11.5,29,0,8,20,50
2015,WR,Virgil Green,Den,16,12,173,14.42,10.8,32,1,9,15,121
2015,WR,Stedman Bailey,Stl,8,12,182,15.17,22.8,68,1,6,25,71
2015,WR,Brice Butler,Dal,7,12,258,21.5,36.9,67,0,10,26,96
2015,WR,Carlos Hyde,SF,7,11,53,4.82,7.6,11,0,4,15,61
2015,WR,Michael Hoomanawanui,NO,12,11,76,6.91,6.3,19,3,4,16,25
2015,WR,Karlos Williams,Buf,11,11,96,8.73,8.7,26t,2,3,14,44
2015,WR,Justin Perillo,GB,9,11,102,9.27,11.3,24,1,5,13,21
2015,WR,Cameron Meredith,Chi,11,11,120,10.91,10.9,22,0,5,16,37
2015,WR,Rhett Ellison,Min,15,11,124,11.27,8.3,41,1,5,19,126
2015,WR,Tyler Kroft,Cin,16,11,129,11.73,8.1,22,1,6,15,68
2015,WR,Donteea Dye,TB,10,11,132,12,13.2,44,1,8,30,34
2015,WR,Andre Roberts,Was,9,11,135,12.27,15,38,0,5,21,38
2015,WR,Jaron Brown,Ari,16,11,144,13.09,9,39,1,8,23,22
2015,WR,J.J. Nelson,Ari,11,11,299,27.18,27.2,64t,2,11,27,56
2015,WR,Alfred Morris,Was,16,10,55,5.5,3.4,12,0,2,13,38
2015,WR,Ahmad Bradshaw,Ind,6,10,64,6.4,10.7,10,3,5,14,54
2015,WR,John Phillips,SD,16,10,69,6.9,4.3,15,1,6,11,24
2015,WR,Andre Caldwell,Den,14,10,72,7.2,5.1,24,2,4,22,16
2015,WR,Joseph Randle,Dal,6,10,86,8.6,14.3,25,0,6,10,78
2015,WR,MyCole Pruitt,Min,16,10,89,8.9,5.6,32,0,3,16,46
2015,WR,Rex Burkhead,Cin,16,10,94,9.4,5.9,27,1,4,15,25
2015,WR,Brian Quick,Stl,13,10,102,10.2,7.8,37,0,5,32,39
2015,WR,TJ Jones,Det,10,10,132,13.2,13.2,29t,1,5,18,41
2015,WR,Bruce Miller,SF,16,10,135,13.5,8.4,52,0,5,14,99
2015,WR,Louis Murphy,TB,6,10,198,19.8,33,54,0,6,18,37
2015,WR,Kenjon Barner,Phi,10,9,22,2.44,2.2,12,0,1,12,43
2015,WR,Dan Herron,Ind,10,9,47,5.22,4.7,9,0,1,10,35
2015,WR,Luke Stocker,TB,14,9,61,6.78,4.4,14,1,3,13,39
2015,WR,Zac Stacy,NYJ,8,9,65,7.22,8.1,16,0,4,12,80
2015,WR,Terron Ward,Atl,13,9,73,8.11,5.6,18,0,0,13,59
2015,WR,Roy Helu,Oak,9,9,75,8.33,8.3,15,1,6,16,89
2015,WR,Thomas Rawls,Sea,13,9,76,8.44,5.8,31t,1,2,11,76
2015,WR,Tim Wright,Det,9,9,77,8.56,8.6,26,2,6,16,25
2015,WR,James Hanna,Dal,14,9,79,8.78,5.6,17,0,4,14,77
2015,WR,Jamize Olawale,Oak,14,9,84,9.33,6,15,0,5,11,67
2015,WR,Pierre Thomas,Was,4,9,84,9.33,21,15,0,4,11,63
2015,WR,Jeremy Ross,Bal,5,9,88,9.78,17.6,18,0,4,14,72
2015,WR,DuJuan Harris,SF,2,9,97,10.78,48.5,31,0,5,14,98
2015,WR,Jared Abbrederis,GB,10,9,111,12.33,11.1,32,0,5,16,15
2015,WR,Devin Smith,NYJ,10,9,115,12.78,11.5,22,1,5,28,18
2015,WR,Brenton Bersin,Car,9,9,119,13.22,13.2,30,0,5,11,33
2015,WR,Charles Johnson,Min,11,9,127,14.11,11.5,35,0,5,13,28
2015,WR,Jesse James,Pit,8,8,56,7,7,20,1,2,11,20
2015,WR,Jerome Cunningham,NYG,9,8,59,7.38,6.6,16,0,4,16,26
2015,WR,Gavin Escobar,Dal,14,8,64,8,4.6,22,1,5,13,27
2015,WR,Kendall Gaskins,SF,9,8,69,8.62,7.7,16,0,3,10,55
2015,WR,Chase Coffman,Ten,2,8,71,8.88,35.5,16,1,5,11,21
2015,WR,Donald Brown,SD,10,8,88,11,8.8,31,0,2,13,110
2015,WR,Ryan Hewitt,Cin,15,8,99,12.38,6.6,22,0,3,12,59
2015,WR,Rashad Ross,Was,13,8,184,23,14.2,71t,1,5,13,64
2015,WR,Robert Turbin,Dal,10,7,23,3.29,2.3,15,0,0,10,26
2015,WR,Mike Davis,SF,6,7,38,5.43,6.3,11,0,1,13,35
2015,WR,Levine Toilolo,Atl,16,7,44,6.29,2.8,11,0,3,12,20
2015,WR,Hakeem Nicks,NYG,6,7,54,7.71,9,19,0,2,14,22
2015,WR,Brandon Pettigrew,Det,8,7,67,9.57,8.4,21,1,4,15,38
2015,WR,Demetrius Harris,KC,16,7,74,10.57,4.6,25,1,2,11,22
2015,WR,Jonas Gray,Mia,8,7,76,10.86,9.5,25,0,2,8,59
2015,WR,Marlon Moore,Cle,14,7,81,11.57,5.8,20,1,6,10,32
2015,WR,Myles White,NYG,12,7,88,12.57,7.3,28,1,4,20,7
2015,WR,Jay Ajayi,Mia,9,7,90,12.86,10,20,0,5,11,78
2015,WR,Taiwan Jones,Oak,12,7,106,15.14,8.8,59t,1,4,9,114
2015,WR,Devin Street,Dal,15,7,114,16.29,7.6,25t,1,6,13,13
2015,WR,Spencer Ware,KC,11,6,5,0.83,0.5,5,0,0,6,12
2015,WR,Lucky Whitehead,Dal,15,6,16,2.67,1.1,8,0,1,8,20
2015,WR,Darrel Young,Was,16,6,22,3.67,1.4,8,0,0,6,20
2015,WR,Jarryd Hayne,SF,8,6,27,4.5,3.4,7,0,2,7,22
2015,WR,Mike Gillislee,Buf,5,6,29,4.83,5.8,14,0,2,7,31
2015,WR,Josh Robinson,Ind,5,6,33,5.5,6.6,9,0,2,6,37
2015,WR,Michael Burton,Det,16,6,39,6.5,2.4,12,1,3,6,29
2015,WR,Akeem Hunt,Hou,7,6,39,6.5,5.6,27,0,2,10,49
2015,WR,LeGarrette Blount,NE,12,6,43,7.17,3.6,14,1,3,7,31
2015,WR,Anthony Dixon,Buf,16,6,44,7.33,2.8,14,0,1,7,24
2015,WR,Juwan Thompson,Den,15,6,51,8.5,3.4,16,0,1,9,69
2015,WR,John Kuhn,GB,16,6,56,9.33,3.5,19,0,3,10,59
2015,WR,Chris Johnson,Ari,11,6,58,9.67,5.3,40,0,1,13,63
2015,WR,Cody Latimer,Den,14,6,59,9.83,4.2,15,1,4,11,32
2015,WR,Daniel Fells,NYG,2,6,60,10,30,23,0,4,7,37
2015,WR,Jim Dray,Cle,16,6,61,10.17,3.8,18,0,3,16,34
2015,WR,Daniel Brown,Bal,6,6,64,10.67,10.7,31,0,4,11,23
2015,WR,Chris Owusu,NYJ,3,6,80,13.33,26.7,43,0,2,13,22
2015,WR,James O'Shaughnessy,KC,7,6,87,14.5,12.4,30,0,4,9,57
2015,WR,Zach Line,Min,16,6,95,15.83,5.9,49,1,4,9,82
2015,WR,Cory Harkey,Stl,16,5,26,5.2,1.6,12,0,2,6,22
2015,WR,Lorenzo Taliaferro,Bal,3,5,29,5.8,9.7,11,0,0,5,27
2015,WR,Austin Johnson,NO,10,5,30,6,3,12,0,3,8,23
2015,WR,Michael Campanaro,Bal,4,5,35,7,8.8,11,0,1,6,27
2015,WR,Preston Parker,NYG,2,5,40,8,20,15,0,1,12,29
2015,WR,Jalston Fowler,Ten,16,5,44,8.8,2.8,19,1,3,6,42
2015,WR,Jake Stoneburner,Mia,11,5,47,9.4,4.3,13,2,3,5,16
2015,WR,Dwayne Bowe,Cle,7,5,53,10.6,7.6,16,0,3,13,14
2015,WR,Jerome Simpson,SF,6,5,54,10.8,9,16,1,4,19,16
2015,WR,Zurlon Tipton,Ind,10,5,57,11.4,5.7,27,0,2,8,50
2015,WR,Cameron Artis-Payne,Car,7,5,58,11.6,8.3,20,0,4,5,61
2015,WR,Jeff Cumberland,NYJ,15,5,77,15.4,5.1,44,0,3,14,50
2015,WR,Stevan Ridley,NYJ,8,4,-2,-0.5,-0.2,3,0,0,5,11
2015,WR,Malcolm Johnson,Cle,12,4,15,3.75,1.2,8,0,0,6,20
2015,WR,Reggie Bush,SF,5,4,19,4.75,3.8,8,0,1,10,23
2015,WR,Terrance West,Bal,6,4,21,5.25,3.5,8,0,0,5,18
2015,WR,T.J. Graham,NO,4,4,24,6,6,18,0,1,4,41
2015,WR,Garrett Graham,Hou,8,4,30,7.5,3.8,9,1,1,19,9
2015,WR,Andrew Quarless,GB,5,4,31,7.75,6.2,13,0,1,5,9
2015,WR,Rob Housler,Cle,10,4,33,8.25,3.3,12,0,3,7,9
2015,WR,Troy Niklas,Ari,16,4,33,8.25,2.1,13,2,3,4,1
2015,WR,Anthony Sherman,KC,16,4,34,8.5,2.1,18,0,1,5,39
2015,WR,Tommy Bohanon,NYJ,16,4,56,14,3.5,23,0,3,8,38
2015,WR,Ricardo Lockette,Sea,8,4,69,17.25,8.6,40t,1,2,7,13
2015,WR,Corey Fuller,Det,12,4,76,19,6.3,48,0,3,9,9
2015,WR,Bernard Pierce,Jax,7,3,7,2.33,1,6,0,0,5,2
2015,WR,Chandler Worthy,Hou,3,3,14,4.67,4.7,12,0,1,4,21
2015,WR,Christine Michael,Sea,8,3,16,5.33,2,11,0,1,6,18
2015,WR,Bobby Rainey,TB,16,3,16,5.33,1,8,0,1,3,21
2015,WR,Kellen Davis,NYJ,16,3,18,6,1.1,9,1,2,11,10
2015,WR,Ka'Deem Carey,Chi,11,3,19,6.33,1.7,11,1,2,3,8
2015,WR,Matt LaCosse,NYG,2,3,22,7.33,11,10,0,2,3,9
2015,WR,Toby Gerhart,Jax,7,3,23,7.67,3.3,8,0,1,5,23
2015,WR,Michael Williams,NE,15,3,26,8.67,1.7,15,0,1,6,13
2015,WR,Russell Shepard,TB,13,3,28,9.33,2.2,18,1,3,9,1
2015,WR,Orleans Darkwa,NYG,16,3,31,10.33,1.9,15,0,2,5,26
2015,WR,Phillip Supernaw,Ten,16,3,32,10.67,2,16,0,1,4,13
2015,WR,Greg Salas,Buf,2,3,41,13.67,20.5,20,0,3,5,14
2015,WR,Kevin Smith,Sea,7,3,43,14.33,6.1,21,0,2,5,30
2015,WR,Trey Burton,Phi,16,3,54,18,3.4,43,0,1,4,31
2015,WR,Tony Moeaki,Atl,11,3,58,19.33,5.3,42t,1,3,5,53
2015,WR,Tre McBride,Ten,7,2,8,4,1.1,7,1,1,4,1
2015,WR,Cordarrelle Patterson,Min,16,2,10,5,0.6,9,0,1,2,4
2015,WR,Matt Spaeth,Pit,13,2,10,5,0.8,6,0,1,3,8
2015,WR,Jonathan Krause,Phi,2,2,11,5.5,5.5,7,0,0,4,6
2015,WR,Zach Zenner,Det,6,2,11,5.5,1.8,7,0,0,3,12
2015,WR,Corey Grant,Jax,6,2,13,6.5,2.2,8,0,0,3,15
2015,WR,Jorvorskie Lane,TB,16,2,13,6.5,0.8,8,0,0,2,11
2015,WR,Tevin Coleman,Atl,12,2,14,7,1.2,10,0,0,11,11
2015,WR,Will Johnson,Pit,16,2,16,8,1,11,0,1,4,5
2015,WR,Roosevelt Nix,Pit,15,2,16,8,1.1,10,0,1,3,12
2015,WR,Kerwynn Williams,Ari,6,2,16,8,2.7,12,0,1,2,7
2015,WR,B.J. Daniels,Sea,6,2,18,9,3,12,0,0,2,7
2015,WR,Darren Waller,Bal,6,2,18,9,3,17,0,1,6,13
2015,WR,DeAndrew White,SF,4,2,18,9,4.5,10,0,2,2,4
2015,WR,Tyson Alualu,Jax,16,2,19,9.5,1.2,16,0,2,3,7
2015,WR,Geremy Davis,NYG,10,2,21,10.5,2.1,16,0,1,3,8
2015,WR,Knile Davis,KC,14,2,24,12,1.7,12,0,1,3,25
2015,WR,Marquise Goodwin,Buf,2,2,24,12,12,14,0,2,2,2
2015,WR,Andrew Turzilli,Ten,3,2,25,12.5,8.3,18,0,1,2,4
2015,WR,Brandon Tate,Cin,16,2,59,29.5,3.7,55t,1,1,3,10
2015,WR,Jeff Janis,GB,16,2,79,39.5,4.9,46,0,2,12,29
2015,WR,Deonte Thompson,Chi,7,2,81,40.5,11.6,45,0,2,3,3
2015,WR,Tyrell Williams,SD,7,2,90,45,12.9,80t,1,1,6,51
2015,WR,Ereck Flowers,NYG,15,1,-11,-11,-0.7,-11,0,0,1,0
2015,WR,Matthew Stafford,Det,16,1,-6,-6,-0.4,-6,0,0,1,1
2015,WR,Cierre Wood,Buf,2,1,-6,-6,-3,-6,0,0,1,0
2015,WR,Wesley Johnson,NYJ,10,1,-5,-5,-0.5,-5,0,0,1,2
2015,WR,Malcolm Brown,Stl,1,1,-2,-2,-2,-2,0,0,1,3
2015,WR,David Cobb,Ten,7,1,-2,-2,-0.3,0,0,0,2,3
2015,WR,Derrick Coleman,Sea,14,1,0,0,0,0,0,0,1,0
2015,WR,Geoff Swaim,Dal,4,1,0,0,0,0,0,0,1,0
2015,WR,Asante Cleveland,NE,4,1,1,1,0.2,1,0,0,1,0
2015,WR,MarQueis Gray,Buf,4,1,2,2,0.5,2,0,0,1,3
2015,WR,Terrence Magee,Bal,4,1,2,2,0.5,2,0,0,1,1
2015,WR,Matthew Mulligan,Buf,12,1,2,2,0.2,2,0,0,1,3
2015,WR,Donald Penn,Oak,16,1,3,3,0.2,3,0,0,1,10
2015,WR,Seyi Ajirotutu,Phi,13,1,4,4,0.3,4,0,0,3,0
2015,WR,Tyler Clutts,Dal,16,1,4,4,0.2,4,0,0,1,5
2015,WR,David Johnson,SD,16,1,4,4,0.2,4,0,0,2,4
2015,WR,Brian Leonhardt,SF,4,1,4,4,1,4,0,0,1,2
2015,WR,Stepfan Taylor,Ari,16,1,4,4,0.2,4,0,0,3,0
2015,WR,Tyrod Taylor,Buf,14,1,4,4,0.3,4,0,0,1,1
2015,WR,C.J. Uzomah,Cin,5,1,4,4,0.8,4,0,1,1,2
2015,WR,Brittan Golden,Ari,14,1,5,5,0.4,5,0,1,1,0
2015,WR,Chris Harper,NE,5,1,6,6,1.2,6,0,0,3,1
2015,WR,Nic Jacobs,Jax,11,1,6,6,0.5,6,0,0,3,5
2015,WR,Brian Parker,KC,9,1,6,6,0.7,6,0,0,2,7
2015,WR,Rod Smith,Dal,10,1,6,6,0.6,6,0,1,2,5
2015,WR,E.J. Bibbs,Cle,7,1,7,7,1,7,0,0,2,2
2015,WR,Kendall Lamm,Hou,15,1,7,7,0.5,7,0,1,1,5
2015,WR,Khari Lee,Chi,16,1,7,7,0.4,7,0,0,3,4
2015,WR,Will Tukuafu,Sea,14,1,7,7,0.5,7t,1,1,1,5
2015,WR,Andre Williams,NYG,16,1,7,7,0.4,7,0,0,3,3
2015,WR,Rod Streater,Oak,1,1,8,8,8,8,0,1,1,1
2015,WR,Kasen Williams,Sea,2,1,8,8,4,8,0,1,1,3
2015,WR,Ben Edwards,NYG,2,1,9,9,4.5,9,0,0,2,7
2015,WR,Ryan Tannehill,Mia,16,1,9,9,0.6,9,0,0,1,6
2015,WR,Mike Iupati,Ari,13,1,10,10,0.8,10,0,1,1,7
2015,WR,Jacquizz Rodgers,Chi,5,1,10,10,2,10,0,0,3,14
2015,WR,Scott Simonson,Car,9,1,10,10,1.1,10,0,1,1,8
2015,WR,Sammie Coates,Pit,6,1,11,11,1.8,11,0,1,2,4
2015,WR,Eric Weems,Atl,16,1,11,11,0.7,11,0,1,1,5
2015,WR,Jerome Felton,Buf,16,1,12,12,0.8,12,0,0,2,8
2015,WR,Mario Alford,Cin,1,1,15,15,15,15,0,1,1,5
2015,WR,Tyler Murphy,Pit,2,1,16,16,8,16,0,1,1,1
2015,WR,Aaron Ripkowski,GB,15,1,18,18,1.2,18,0,1,1,15
2015,WR,Tyler Varga,Ind,3,1,18,18,6,18,0,1,2,18
2015,WR,Cody Davis,Stl,16,1,20,20,1.2,20,0,1,2,0
2015,WR,Steven Jackson,NE,2,1,20,20,10,20,0,1,1,23
2015,WR,Vincent Brown,SD,1,1,22,22,22,22,0,1,2,2
2015,WR,Jake Fisher,Cin,14,1,31,31,2.2,31,0,1,5,19
2015,WR,Tom Brady,NE,16,1,36,36,2.2,36,0,1,1,29
2015,WR,Nick O'Leary,Buf,4,1,37,37,9.2,37,0,1,3,37
2015,WR,Paul Richardson,Sea,1,1,40,40,40,40,0,1,1,12
2015,WR,Marcus Mariota,Ten,12,1,41,41,3.4,41t,1,1,1,15
2015,WR,Terrelle Pryor,Cle,3,1,42,42,14,42,0,1,8,5
2015,WR,Marcus Easley,Buf,13,1,58,58,4.5,58t,1,1,3,16
2015,WR,Ben Roethlisberger,Pit,12,0,-3,0,-0.2,-3,0,0,0,-3
2015,WR,Bryce Brown,Sea,3,0,0,0,0,0,0,0,2,0
2015,WR,Alonzo Harris,GB,6,0,0,0,0,0,0,0,1,0
2015,WR,Matt Hazel,Mia,5,0,0,0,0,0,0,0,1,0
2015,WR,Seantavius Jones,NO,3,0,0,0,0,0,0,0,1,0
2015,WR,Vince Mayle,Dal,1,0,0,0,0,0,0,0,1,0
2015,WR,Kevin Norwood,Car,1,0,0,0,0,0,0,0,1,0
2015,WR,Jay Prosch,Hou,16,0,0,0,0,0,0,0,1,0
2015,WR,Joe Reitz,Ind,16,0,0,0,0,0,0,0,1,0
2015,WR,Rico Richardson,Ten,5,0,0,0,0,0,0,0,5,0
2015,WR,Mitchell Schwartz,Cle,16,0,0,0,0,0,0,0,1,0
2015,WR,Matt Slater,NE,16,0,0,0,0,0,0,0,1,0
2015,WR,Alex Smith,Was,3,0,0,0,0,0,0,0,2,0
2015,WR,Jordan Todman,Pit,11,0,0,0,0,0,0,0,2,0
2015,WR,Alejandro Villanueva,Pit,16,0,0,0,0,0,0,0,1,0
2015,WR,J.J. Watt,Hou,16,0,0,0,0,0,0,0,1,0
2012,WR,Calvin Johnson,Det,16,122,"1,964",16.1,122.8,53,5,92,204,503
2012,WR,Wes Welker,NE,16,118,"1,354",11.47,84.6,59,6,72,175,687
2012,WR,Brandon Marshall,Chi,16,118,"1,508",12.78,94.2,56,11,75,194,347
2012,WR,Andre Johnson,Hou,16,112,"1,598",14.27,99.9,60t,4,79,163,548
2012,WR,Jason Witten,Dal,16,110,"1,039",9.45,64.9,36,3,56,149,313
2012,WR,Reggie Wayne,Ind,16,106,"1,355",12.78,84.7,33,5,73,195,360
2012,WR,A.J. Green,Cin,16,97,"1,350",13.92,84.4,73t,11,61,164,381
2012,WR,Demaryius Thomas,Den,16,94,"1,434",15.26,89.6,71t,10,60,141,551
2012,WR,Tony Gonzalez,Atl,16,93,930,10,58.1,25,8,65,124,252
2012,WR,Roddy White,Atl,16,92,"1,351",14.68,84.4,59,7,73,143,326
2012,WR,Dez Bryant,Dal,16,92,"1,382",15.02,86.4,85t,12,54,138,449
2012,WR,Victor Cruz,NYG,16,86,"1,092",12.7,68.2,80t,10,52,143,328
2012,WR,Jimmy Graham,NO,15,85,982,11.55,65.5,46,9,59,135,306
2012,WR,Eric Decker,Den,16,85,"1,064",12.52,66.5,55,13,52,122,263
